one,two,three,four,key
1.526313,0.091263,0.660365,1.504316,M
0.135054,0.893516,-0.526821,1.677579,S
-0.084617,0.312052,-1.153161,-0.631461,N
0.342535,-0.985425,-0.387396,-1.538805,V
-0.297742,-1.256539,-0.108527,1.414965,Y
-0.468323,0.221214,-1.301373,0.082148,P
1.649755,-0.155983,-0.302009,0.751517,O
1.439339,1.067015,-0.349717,-0.817582,O
-0.847841,-0.204629,0.112172,1.029623,I
-0.898301,1.071603,-1.059410,0.667986,C
1.415438,-0.341162,0.206041,1.988944,E
-2.292792,-1.585867,-0.676456,0.135288,W
-0.416910,1.251113,0.844752,-0.543993,H
0.188169,1.521364,-1.170285,-0.228698,T
1.293026,0.493067,-0.786280,-0.248616,Y
-0.141537,-1.295087,-1.455138,-1.115463,C
-0.560917,-1.366475,1.275810,-1.382175,H
0.592982,-1.059328,1.599475,0.866625,D
-1.846401,-0.556717,-0.388161,0.722472,J
-0.697196,-0.009556,0.368375,-1.886252,L
-0.060924,-0.237641,-2.328358,-0.914272,Y
0.838696,1.083358,1.816200,0.015084,O
-0.000257,-1.438524,0.589056,-0.436044,D
-0.036364,1.050361,-0.643363,-0.208609,T
0.111815,0.342151,1.384321,0.963086,N
1.338998,0.284924,0.807591,1.097486,M
-1.911715,1.623796,-0.053126,0.292337,O
-0.217971,0.464283,1.381444,2.028005,V
-1.437238,-0.891623,-1.811734,-0.301826,I
-1.663480,0.109151,-0.176890,0.279426,C
-0.296441,-1.613710,0.224667,1.706623,R
0.313215,-0.215913,-0.192685,-1.492336,I
1.298692,1.777187,-0.121493,-0.292071,N
-0.797829,0.160357,-1.212256,-0.018092,K
0.807692,-1.741182,0.059765,-1.049297,O
1.085170,0.011300,-0.843941,-1.830058,U
-0.144266,-0.008730,0.510297,-0.434434,L
-1.339153,1.780086,0.136211,0.948350,P
0.236646,-0.174167,-0.324312,-0.163357,M
0.505133,-0.363445,-0.971287,-1.610349,U
1.053760,0.699074,-0.379784,-0.783764,V
-1.046267,-0.864239,-0.953537,0.000329,B
-1.049626,0.289952,-1.360887,0.268588,R
0.517364,1.054236,1.128750,-0.765748,H
0.254101,1.086823,0.629404,0.435225,W
0.964387,-0.042117,0.138330,0.025982,W
0.840150,0.871368,0.292539,0.109687,K
-1.015553,1.783296,0.628117,0.327353,B
-0.568917,-0.433656,0.575458,0.848044,X
0.664966,-0.500419,-0.484566,-1.085763,Z
-0.013656,1.650658,0.782871,-2.084285,F
-0.284341,-0.091123,1.068495,-0.221094,X
-0.197515,1.934001,-1.478229,0.387678,F
-0.619248,-0.574367,0.851491,-0.332091,U
0.465017,0.290014,-1.595247,-1.256242,R
-1.322055,0.728880,1.503880,-0.139547,H
-0.995492,-0.536430,-0.848273,1.990512,O
0.728900,-0.518133,1.246807,0.247023,M
0.574636,1.043806,-0.401042,0.531148,N
0.365784,-0.077117,0.460838,-0.655295,D
-1.811940,-1.029407,1.014174,0.267205,I
-0.261112,-0.394944,-0.721998,0.528068,N
1.538170,-0.740781,-1.559565,-0.631493,R
0.990503,-0.841222,0.909104,-1.474694,Z
0.798196,1.396695,-0.677371,0.348330,C
0.009975,1.886909,-1.234548,-0.159703,L
-0.681900,-0.113022,-1.466827,1.257300,M
0.334123,1.753495,-2.390682,-1.103300,A
-0.380479,-1.164681,0.625167,-0.070111,I
-0.746548,0.790635,0.044736,0.595154,X
-0.585745,-0.131626,1.104761,0.023094,M
0.306228,0.694869,1.156732,0.845908,O
0.382235,0.145808,-1.648233,0.589175,Y
-0.582883,1.601698,1.412542,-1.606489,D
-0.360350,0.438469,0.339977,-0.061671,E
-0.764429,-0.810178,-1.272115,0.135268,Q
-0.859948,-0.189037,-0.671633,-0.378429,H
-0.537668,0.736298,-1.144425,-0.156420,B
1.422897,0.870725,-1.487135,1.088645,S
-0.165237,0.397259,0.798509,-1.115339,Z
1.311267,-0.938866,-0.490313,0.154849,N
-1.555592,1.052801,2.540536,-0.238067,J
0.613748,0.603391,1.404497,0.214072,S
1.626730,0.950321,0.296650,-0.612298,L
-0.668668,-0.003039,-0.851495,0.584308,D
1.143346,0.237736,0.742447,-0.468246,F
0.381445,-0.177326,-0.688129,0.175843,Z
-0.527897,-0.242718,-0.142873,-0.211443,U
-0.404871,2.038042,2.167831,0.420448,N
-0.092764,-0.461964,-1.458681,0.175344,B
-1.447871,-0.448347,0.140945,0.613215,I
-2.631198,-0.566979,0.194426,0.285757,E
0.465551,0.077939,2.920595,0.487962,Z
0.289522,-0.381116,-1.712463,-0.553694,D
0.272149,-1.084546,0.675359,0.004644,H
-1.253509,1.099463,1.049773,1.203677,L
0.677003,1.715116,0.465001,-0.394343,J
1.735957,-0.207785,-1.051645,0.276858,G
-1.127061,0.216531,0.029545,-1.483659,X
-0.048816,-0.404005,-2.110385,0.593271,F
0.462795,1.358340,2.882374,0.188255,S
-0.265485,-1.976774,-0.482853,-0.454404,N
0.204634,-0.728542,1.372729,-0.892255,N
-1.022790,1.508840,2.221307,-0.124773,D
-0.709274,0.453767,-0.793500,0.110637,Y
-0.113064,0.421086,-1.299702,-2.238123,K
1.062455,-0.324547,0.105781,1.496689,R
-1.016445,0.359063,-0.427488,-2.278311,J
-0.156463,1.611095,0.076110,-0.866397,R
0.012501,-0.260988,-0.647561,0.155930,Y
1.058193,0.375510,0.893114,-0.025408,F
1.084419,-2.648382,0.330707,0.536856,X
-0.180287,0.578755,0.747081,-0.906839,N
-1.250064,-0.045968,1.388731,-0.531518,F
-1.808974,-1.033031,-0.402597,0.771434,T
-2.319845,0.437124,0.232031,-0.248226,R
0.966500,0.236700,0.203866,1.816883,A
0.186215,-0.755085,0.459957,-1.353209,X
0.813995,-1.819390,-0.907237,0.215310,B
1.141498,0.293705,-0.162767,-1.071278,D
0.999167,1.631594,-0.971990,-1.347386,K
1.000437,0.964385,-1.787436,0.920011,H
-1.045550,0.561821,0.264332,-0.884174,R
-0.747395,0.653025,-1.911601,-0.315696,E
0.603941,1.916382,1.030556,1.392071,B
-0.061981,0.780393,0.285272,2.552296,C
-1.091317,0.662895,-0.067656,0.019200,U
-1.847691,0.664125,-0.284908,0.304434,C
0.375090,0.017603,0.875651,1.562384,R
0.850390,-1.755173,1.131956,-1.192888,J
0.199538,-0.297208,-0.927904,-1.000400,M
0.128430,-0.978450,-1.986350,-1.827593,J
0.622716,0.212064,0.105294,0.798189,I
-0.748215,0.036697,-0.264842,0.434962,K
-0.701553,-2.212827,1.240157,1.869098,O
1.641079,0.161245,0.010128,-1.109258,X
-0.002718,0.903610,0.091531,-0.102604,P
0.474465,-0.150249,0.973057,1.390796,Y
-1.762918,2.124822,-0.598307,0.151950,E
0.757189,-0.288298,0.285374,-0.910126,L
-1.096168,0.516958,-0.046030,0.155980,U
0.487734,0.879658,-0.929955,-0.223410,G
1.023929,0.022772,0.202740,0.611473,O
-0.389368,0.968370,1.163770,-1.393534,U
0.877200,0.882736,0.057617,0.442672,J
1.032129,-0.987674,0.046472,1.273678,N
-0.204514,-0.235826,-0.888604,2.058068,X
2.827792,-1.257831,-2.525103,-1.900628,R
-0.622314,-1.049494,-1.759271,0.340063,X
-0.675214,0.200990,0.475224,0.092024,D
0.561584,-0.453330,2.726082,0.312805,J
-1.500601,0.090663,-1.524415,0.270669,Z
0.207972,0.233845,0.439905,0.328851,R
-1.034297,-0.791451,-0.090700,-0.900470,M
0.066649,-0.785036,0.412123,1.203602,M
-1.382473,0.145056,1.168930,-0.490049,W
0.743812,0.364453,1.029808,0.244742,X
0.247260,1.731671,-1.177490,0.311537,F
-0.280219,-0.203922,-0.163358,0.010322,I
0.787021,-0.631644,0.646228,-0.262527,X
-0.678010,0.056268,-1.006599,-0.043039,C
0.199823,-1.512535,1.063422,1.086374,D
-0.736645,1.099397,0.855098,1.186523,X
-0.888459,0.095365,0.055010,0.757212,W
1.047562,0.437034,-0.251990,-0.491345,Y
-0.260528,-0.801737,-0.469345,-0.438846,J
0.659932,0.689083,-0.211488,0.010640,U
0.278609,-0.046557,-0.459991,-0.910605,W
-0.225355,-0.740735,-0.793253,0.215465,H
-0.786917,0.885337,0.742853,0.162087,W
-1.288426,0.468910,-1.240149,0.531172,B
-1.368356,-0.085356,-0.396471,0.600166,S
0.924075,-0.454691,-0.677772,-0.517612,N
0.380740,0.559575,-0.424780,0.993431,T
-1.809552,1.243670,0.253493,0.063663,X
1.478195,-0.404768,1.433992,-0.072422,G
-0.983470,-0.417810,-0.115128,-0.370398,Y
0.562980,1.310351,-0.416414,-1.300973,B
-0.558813,0.171723,0.427823,0.351241,D
0.752944,-0.422615,0.986927,-0.782623,R
0.172478,-0.686921,0.452329,-1.179161,O
-0.228533,1.140460,-0.734486,0.244078,H
-1.056025,-1.032539,1.820145,0.279801,H
0.051621,-0.713943,0.845111,-0.340642,D
0.891831,-1.223255,-1.289298,0.025688,X
-0.676646,-1.541811,0.458386,1.008860,X
0.419327,-1.524913,-1.296779,-0.831215,F
0.324538,-0.645029,-0.341171,-0.171827,P
0.070322,1.356307,2.069249,-0.874831,V
-1.049124,1.657545,1.144003,-1.389859,Z
-1.313537,0.673707,-0.877544,-2.209960,C
1.431032,-1.612293,-0.189327,0.070327,W
-1.234462,-0.301515,-1.928295,1.578593,O
-1.473379,0.431389,1.113547,0.115633,Z
1.882042,0.980381,-1.424224,-1.010144,X
-1.972994,-0.740921,-1.214827,-1.251537,D
0.483144,1.407152,-1.303381,0.679009,O
-0.270311,0.348962,0.465101,-2.036340,P
1.526182,0.658848,-0.979451,-0.165718,S
-1.207111,-0.105448,0.168608,-0.717439,N
0.827219,0.036994,0.441256,0.665868,V
-0.788385,1.632977,-0.073607,-0.099771,Z
0.926603,0.240355,0.464409,0.885290,A
-0.047008,-0.994673,-0.053196,1.213767,V
1.515814,0.373672,-1.777076,-1.499455,U
0.640059,-0.047427,1.228820,-0.685324,P
1.193473,0.506883,1.299439,-0.026043,F
-0.435877,0.087994,1.277625,0.443988,S
1.133686,1.698438,1.097228,-0.196562,O
1.060541,-0.627851,0.593374,0.273246,C
-0.116716,-1.639276,-1.776993,0.872188,Q
-0.132643,-1.293164,-0.718274,0.552205,J
-1.094251,0.746887,-0.636487,-0.345294,C
-0.831307,0.908290,1.651580,0.771448,X
0.045663,1.039876,0.234052,0.906483,X
-0.742356,-0.133136,0.352756,1.082018,C
1.439093,0.714479,2.396052,-1.058333,N
-0.221814,-1.245379,-3.010189,-0.179067,D
-1.781875,-0.503773,-0.326640,0.104091,G
0.492563,-1.234546,1.212263,1.187465,R
-0.047928,0.541876,0.058271,0.196817,P
0.638607,-0.752231,-1.066597,-0.159061,B
1.016071,-1.353846,0.923438,1.319607,Z
-1.917315,-1.684756,1.298782,-1.056758,E
-0.801854,1.582195,0.693263,-1.218855,E
-0.278041,-1.092144,0.561697,-0.233911,X
1.682635,-0.582324,-0.311834,0.408651,F
-0.167416,-0.929791,0.783731,-1.281102,C
0.665651,-1.062159,-0.562387,-0.476878,U
-0.245364,1.994132,1.191237,-0.818393,L
-0.061954,1.439942,-1.799193,0.931622,F
-0.283364,-0.447639,-0.382716,1.874569,T
-0.875934,0.050023,-0.066805,-1.346460,S
-1.247012,-1.124160,0.042815,2.731784,P
3.416257,-0.159235,0.872358,-0.256024,S
0.967255,0.010698,0.073269,0.967163,D
0.416567,1.716939,1.726810,-0.907773,H
-0.360321,-2.356711,0.826127,-1.658472,U
0.191736,0.644745,-1.876515,-0.140477,U
0.173020,0.739517,0.156577,1.110296,K
1.210464,-0.071727,0.861322,-1.767799,L
-0.951765,0.467298,1.223608,-0.090359,L
-0.165030,0.091985,-0.930536,-0.100768,S
-0.743696,1.240105,0.236896,-0.074506,A
-1.275696,-0.291719,-0.174292,-0.974883,D
-0.111843,0.710583,1.218185,-0.908016,T
-0.367461,0.540909,0.933320,-0.145401,O
0.123148,0.270877,1.826341,0.356654,J
-0.696672,0.694609,-1.520782,0.603222,L
-1.066521,0.559120,1.405314,1.420921,Z
1.454262,-0.658735,1.180954,-0.740328,M
0.808787,1.443396,-0.189132,-0.535883,D
-0.358286,0.818070,-0.122523,-0.420100,U
0.034040,-1.395608,0.283305,1.142356,A
0.646508,0.466313,2.821228,0.443804,X
-0.759741,0.121815,-0.186818,-1.539003,O
-1.075314,0.189949,1.104701,0.767912,B
0.101879,-0.105574,-2.612408,0.866531,Q
1.227057,-0.126043,-0.372461,1.355425,F
-1.196019,-2.487807,-2.556484,-1.607009,J
-0.281452,2.167083,-0.373734,1.991422,Y
-0.523959,0.669959,0.080557,-0.098124,I
0.784066,-2.235322,0.011755,0.778414,W
-0.772486,1.909224,0.026208,-0.243012,X
-0.016056,-0.514514,-0.576487,-0.025637,K
0.430294,-0.468756,0.404005,0.564305,W
0.152964,-0.400378,1.195830,0.439710,Q
1.186278,-1.922166,-0.205391,-1.552660,X
-0.110999,-0.787483,0.824729,-0.472332,T
-0.452471,0.213974,0.204033,0.026047,F
0.269212,-0.910421,0.475438,1.061262,W
-0.051579,-0.162003,0.118596,1.338717,Q
0.094053,1.856483,-0.437421,1.091747,L
-0.096845,0.098424,1.487223,1.042703,Z
0.319023,-0.795825,0.742620,0.667859,I
0.843700,0.125191,0.954932,0.271116,A
1.139991,0.623862,1.212311,-1.517901,H
-0.164386,-0.081423,-0.188766,1.688116,M
0.160906,0.899387,-0.999097,0.073549,G
-0.622265,-0.356158,1.594889,-0.252021,E
-0.019785,-1.537157,-1.097987,-0.804967,T
-0.924350,-0.289925,-0.031673,-0.652499,N
-1.031565,-0.004096,-0.329869,-1.436833,K
-0.673163,-2.789512,-0.126270,1.274915,N
0.074567,0.695345,1.355671,1.165477,G
-0.107307,-1.271206,0.624651,0.263153,O
-0.488202,0.072068,-0.119105,-0.800788,Z
0.372761,1.543105,2.031601,-0.458083,N
-1.221647,-1.103617,0.168144,-0.032753,G
-0.881715,-0.047330,-0.161724,0.634572,P
1.605571,-2.039672,2.019234,-0.205006,F
-0.479284,0.572040,-0.932035,-0.502275,A
0.942703,0.715905,-1.158293,-1.808471,I
-0.279766,0.932343,1.044736,0.402572,K
0.699581,2.607441,-0.506639,0.808486,J
-1.430322,-0.181117,0.676794,-0.295765,I
-0.577220,-0.646449,0.203335,-1.032223,K
2.649022,0.031285,2.009767,-0.318281,H
2.081815,0.343375,1.375952,0.677179,Q
-0.720110,0.476956,1.815933,-1.018971,G
-1.473095,0.854664,-0.109580,-0.459050,D
-0.440858,-0.396547,2.165525,-1.278627,J
-1.737098,-0.564995,0.413305,0.008311,Q
1.094525,0.164423,-0.655184,-0.153294,I
-0.844678,-1.072347,0.134445,0.586797,Q
-0.250960,0.539621,-0.256784,-0.299173,H
0.415393,-1.215740,-0.943248,0.982150,I
0.906848,1.437033,-0.343848,-0.951971,N
-1.222613,-0.609766,-0.187302,-0.952286,O
0.701044,-0.172070,0.290763,0.311392,R
0.362360,0.367277,-0.720272,0.009824,M
-0.576045,-1.050056,-0.004969,-0.102002,D
0.595410,-0.914057,0.613799,-1.179578,H
-0.430948,0.006813,-1.415783,0.483895,O
1.590860,0.158305,0.422434,-1.194165,Q
-0.274630,-1.971444,-1.340737,-0.484161,E
0.356710,-0.451193,0.139932,-1.443747,Z
0.409582,-0.256810,0.224837,-0.516620,F
0.367569,-0.733438,0.392903,1.686483,K
-0.869148,-0.572423,0.126770,-0.139310,U
-0.799075,0.029290,2.679217,-0.852113,X
-0.351888,-2.254212,1.314857,0.455235,O
0.844795,-0.866476,2.392799,-0.121987,A
0.959432,0.846867,-1.689250,-0.243623,M
1.130052,0.760587,-0.059223,0.535821,E
-1.724119,1.174599,2.075371,-1.467631,V
-1.577082,0.333064,1.923794,-1.063502,L
-2.033568,-0.525795,0.873037,0.374194,U
0.021858,-1.473199,-0.629933,0.715671,R
0.741400,-1.504189,-1.033912,1.541836,A
0.701929,-0.779364,-0.078331,-2.147867,I
-1.554600,1.558545,-1.404827,-0.583225,I
-0.794708,0.668181,0.964045,0.395513,W
-0.661306,0.461144,0.156109,0.344899,V
-1.029126,-2.170860,0.073218,-0.086731,L
1.451916,-0.667461,-1.247409,-0.161881,K
0.765236,2.415628,0.289837,0.779700,F
1.877601,1.593623,0.404821,-0.578044,K
-1.788779,-1.073824,1.403974,0.048935,A
0.766615,-2.031237,-0.808882,-1.399650,C
0.660374,-0.051644,0.926230,-0.764242,I
-1.022893,-0.262281,-0.909342,-0.437508,F
-0.008917,2.513827,0.077734,-0.533160,N
0.670715,-0.007448,-1.816462,1.566956,I
-0.656379,-1.526154,-0.309677,0.149692,E
-0.619798,-0.656534,-0.663619,-0.498201,Y
1.198237,0.741721,0.196325,2.093155,Q
1.730643,-0.965380,-0.960366,-1.253181,K
0.957785,0.673033,0.905637,1.661968,F
-0.576712,0.616678,1.403015,1.867235,C
0.821777,-1.667693,0.127916,-0.839932,V
0.240678,-0.529439,1.321120,1.666266,P
-1.599874,-0.670396,-0.805950,-0.786725,C
0.086167,-0.917660,-1.236436,1.556414,F
0.577718,1.151862,0.766689,-0.177997,M
-0.636263,-1.273180,0.221291,0.261975,C
-0.402550,-0.207901,-1.508537,-3.019122,H
0.006388,0.048961,-1.399336,-0.811348,F
-2.292864,-1.345361,0.345688,0.711321,T
0.634696,0.625170,0.110185,0.389390,R
0.977982,-0.700751,0.219034,1.628327,V
2.368657,0.295695,-0.143501,-1.673890,U
-1.604543,-1.388378,0.063761,-0.440763,O
-0.029349,-0.416382,0.409287,0.661780,O
1.655247,0.235940,0.399711,0.905577,E
-1.176412,-1.229530,-0.923886,-1.367644,J
0.449837,-0.097785,-1.797936,1.176142,B
-0.082923,2.121124,-0.151080,0.752617,V
-0.328899,1.108364,-0.195635,-0.770463,D
0.598100,-0.502081,0.414410,0.031822,H
-0.125257,0.057040,0.628394,-0.116923,Z
0.089007,-0.381153,-1.209477,0.592249,F
1.119731,-0.888967,-0.456853,0.356685,E
-0.890620,0.019841,1.349271,1.558498,A
-0.842648,1.729030,-1.503396,-0.043361,C
0.198234,-0.603111,-0.401175,0.832296,Y
-0.014449,-0.796668,0.683227,-0.242043,E
-0.681094,-1.390555,0.042493,0.896180,L
-2.009828,-0.154216,-0.257855,1.552623,I
0.232469,1.325746,0.127607,0.887411,V
1.320906,-0.237749,0.074649,-0.870350,U
0.017652,-0.137323,0.136309,0.481532,O
-0.265516,1.688782,-0.847899,0.777821,M
-0.623189,0.957869,-0.708838,0.523944,N
0.019175,-0.406252,1.631615,-0.404086,U
0.158031,-0.924299,-1.462793,-0.171169,G
0.124059,0.108226,0.626470,-0.963515,U
0.670174,0.196222,1.552048,-0.258414,Z
0.182335,-0.119053,1.280151,-1.392161,G
1.743026,0.764880,1.565702,-0.011534,N
0.654673,-0.154392,0.069554,-1.134357,N
-1.554952,0.856135,-0.388115,0.883371,S
1.182425,-0.512423,1.915589,0.005073,V
2.250012,-1.967459,2.402535,0.043282,R
-0.192845,-0.312142,2.423857,0.707565,N
-0.943856,-0.182867,-1.710924,2.062657,B
-0.861332,0.302480,-0.116797,1.294250,X
-1.625275,-0.130549,0.198837,-1.991182,C
0.472724,0.034828,0.339332,0.122408,B
-1.778741,-2.323908,-0.746139,0.686169,Z
0.199909,1.033397,0.318561,-0.739118,I
0.026692,-0.785518,-1.656931,-1.281875,D
0.076570,-0.466360,-1.592492,-0.611985,Y
-0.595343,1.464924,0.967158,0.491788,K
1.541826,-0.038814,1.078465,-0.726195,O
-0.449020,0.852061,-0.811864,-0.407793,C
0.066618,0.847178,-0.635894,-0.091650,V
0.798736,0.747287,-0.748502,0.267535,X
1.303409,0.918621,1.234171,1.452446,L
0.686309,-0.147182,1.969272,-0.458039,E
0.323394,-1.612092,-1.545336,-0.439645,H
-0.286965,-0.705856,-0.797225,-0.474770,A
-0.385148,-1.328947,-0.356080,-0.129656,S
-0.039799,-0.872025,-0.194296,0.227574,L
-1.528037,0.417642,-0.102737,0.966255,Y
1.335872,-0.584637,-0.102032,0.920536,C
-1.076942,0.328897,-0.930093,0.114494,O
-1.375200,-2.068006,-0.624436,-0.453719,L
-0.521459,-0.308601,-0.110336,0.802952,I
2.211397,0.297868,0.043330,0.975484,J
-0.145795,0.290553,2.023620,-0.672512,K
-0.449588,-0.967920,0.639373,-0.697222,R
-1.256723,1.737072,-1.089946,0.731428,R
-1.785192,0.056656,-1.135407,-1.071046,S
0.431693,-1.654387,-1.465129,0.345220,W
1.466028,1.250430,-0.274022,-0.261445,L
0.315085,1.177535,-0.618744,-0.565995,U
0.894131,1.574612,1.152625,-1.642477,I
-1.631763,-0.582323,0.196981,1.187807,W
-0.186798,-0.291246,-0.541915,-0.052489,P
-1.012427,0.093387,0.386909,-0.909201,D
2.006894,-1.047176,-0.488171,-2.374923,R
-1.642647,-0.704507,-1.699068,1.252973,S
-0.260353,-0.216758,1.657829,-0.187075,U
-1.051791,1.599913,-1.396705,0.984563,U
0.789244,0.598253,1.497542,-1.371242,O
0.201199,0.276589,1.021767,1.864086,P
-2.344035,-1.069091,-0.733465,-0.125320,U
-1.715269,-0.057359,0.578639,1.985067,Q
-0.344039,-0.107378,-2.110756,0.527293,Q
1.712026,-0.917182,-0.841330,-0.569426,S
1.391979,1.318772,-0.645451,-1.637623,O
-0.534522,1.490722,-0.344675,1.503165,C
0.361414,0.041636,0.595504,1.288052,C
-0.132392,-0.483691,-1.034814,0.181041,M
-1.548772,-0.223313,1.523433,0.158966,Q
-0.709979,0.304106,-1.007569,-0.798385,B
-0.072350,-0.580551,1.927604,2.095493,V
1.390740,-0.131572,0.323609,0.859699,A
0.227827,-0.594677,0.493387,0.520514,T
-1.542837,0.376243,-0.173737,-0.491413,Q
-0.050070,0.083872,0.197545,-0.908176,A
-0.068262,-1.342201,0.420088,0.767533,Y
0.442482,-0.821060,-1.183875,0.891150,B
0.528801,-1.600968,0.196330,0.730411,U
-1.527192,0.042593,0.125446,-0.652606,D
0.146321,-0.570490,0.221502,-0.174965,F
-1.274388,-1.502946,0.492325,-0.838398,B
0.172055,-0.040501,-0.430911,-1.313259,Z
-0.727709,-0.636961,-0.871444,1.043774,H
0.636598,-0.848155,1.190403,-0.873530,U
-1.041278,0.550679,0.780862,0.972093,R
0.236843,0.711122,1.199376,-1.144005,R
0.270736,0.242901,1.171922,-0.907134,T
-0.115724,1.617781,-0.516520,-1.285319,Z
1.284407,-0.831887,-0.864451,0.517928,Y
-0.943911,0.359197,0.790665,-0.086556,U
0.943794,-0.445722,0.789779,-0.584278,L
-0.503886,0.035667,0.134675,-0.040821,M
-1.154105,-0.002794,-1.594483,-0.350360,Q
-0.194135,0.863944,-2.923115,1.929118,R
-0.315203,-1.360215,-1.982781,1.199052,B
1.690165,-0.043091,0.524582,-1.431852,V
0.314384,0.492750,1.220025,-2.218062,P
-1.626660,0.338169,0.070928,0.324057,V
-0.674917,0.315975,0.067468,-0.767161,R
-0.838543,-2.304024,0.511085,-0.737652,V
-0.397803,-0.518293,-0.724142,0.914017,V
0.158120,0.158332,-1.051574,-0.623875,F
-1.737719,-1.549627,0.782977,1.144220,X
1.318693,-0.703970,-0.355125,-0.607898,D
-0.442437,-1.574474,-1.139166,1.167250,X
0.625001,-1.486052,0.780446,2.776612,Q
-0.046915,0.478722,-0.458453,-0.172674,B
-0.373744,1.395065,-0.041517,1.713845,H
-2.209592,-0.587552,0.218038,-1.185727,Y
-0.444555,0.174600,-2.246991,-0.520861,N
-1.082238,0.923536,0.508030,1.224490,O
-2.388666,0.608693,-1.015178,1.034901,E
-1.320199,0.375416,-0.969499,0.425897,D
0.558677,1.098229,-0.326081,-0.321089,C
0.710936,0.007642,-0.821655,-0.846279,X
-0.430903,-1.686760,0.337287,-0.390910,K
0.024633,1.566688,0.342898,0.501637,P
1.616481,0.163962,-0.369069,-0.269393,P
0.359272,0.213539,-0.099605,0.775068,F
1.445180,0.289815,1.451780,-0.713899,K
-0.867413,-0.999467,1.206350,-0.955468,V
0.341852,1.302189,-0.328659,-0.045582,J
1.049611,-1.408247,-0.304492,-0.798567,Y
-0.386073,0.134109,0.756390,0.610633,L
1.226511,0.198447,0.865904,1.324704,P
0.069486,1.461835,0.671062,0.299661,K
-0.761166,0.319323,-0.668418,0.421632,M
-1.525538,0.022444,-0.342109,-0.298040,Z
-0.606561,0.275169,-1.586975,-1.027242,H
-0.391129,2.490440,-1.090465,-0.227976,R
0.101133,-0.234749,1.115673,-0.580820,T
-0.423585,-1.657879,-0.182606,1.185030,Z
-0.956630,0.196833,-0.088930,-2.217998,B
-0.906422,1.809035,-0.564529,-0.359505,A
-0.256683,-1.368149,0.898916,-0.366189,O
-0.962592,-0.130255,-1.092502,1.438124,A
0.043491,-0.526092,-0.481084,-2.131609,H
-1.687955,-0.524170,-0.786876,-0.474364,F
1.085964,-0.074367,0.696284,1.331388,L
1.819883,0.944884,0.263453,-0.556386,Z
0.722622,0.502777,0.743780,0.807835,T
0.198624,-1.572581,-0.767929,-1.965371,X
-0.853518,-0.260542,1.271540,0.244749,M
0.185222,0.230329,-0.612480,-0.014441,V
0.575787,2.357418,0.202856,-0.195874,C
-0.251805,-0.325865,0.295392,-1.202806,J
-3.169850,0.247039,1.983269,0.650532,U
0.698261,-2.002811,-1.300568,0.055189,P
2.721833,-0.307518,1.298967,-0.237695,B
-0.408216,-2.218750,0.063768,0.602414,Y
-0.556565,-0.397419,0.366794,-0.853793,U
-0.775133,0.066341,1.002940,0.572974,J
0.494560,-1.881486,-1.356281,-0.722966,E
0.800651,-0.083900,-0.000540,0.360528,W
0.024844,-0.436454,-1.391300,-0.210046,Z
-0.813560,0.286600,-1.986841,0.060909,J
-0.074014,0.601472,-1.111239,-1.585070,F
0.139530,-0.371011,-0.963556,1.356896,H
0.877812,-1.067386,0.915997,-0.297405,Q
-0.584517,0.038729,0.695131,-1.779128,I
0.734006,0.751314,-1.227810,-0.116127,P
-2.600930,-0.089305,-0.111554,3.135671,R
0.243155,-0.416065,0.075542,-0.739951,L
-1.348699,-1.054721,-1.405891,-0.149252,S
-0.131901,-1.843184,0.321237,0.803011,A
0.963741,0.741854,-1.053041,1.121584,V
-2.166945,1.600563,0.098690,1.116574,P
-2.156107,-0.714361,-0.318366,-0.463620,Y
-0.974423,-1.781235,-1.232790,0.841484,L
1.437588,-0.957282,-0.846841,0.172541,U
0.253578,0.893732,0.039517,-0.517060,I
-0.657294,0.352459,-0.492358,-2.042643,H
-1.669271,0.255694,0.763057,1.406657,Y
0.977594,0.293285,0.540079,-0.552265,K
-0.034190,-0.728265,-0.788125,-0.085558,M
-0.537229,0.217273,1.894958,-1.085319,M
-1.059556,-0.700233,2.540678,0.431394,I
0.606872,0.709712,-1.050074,0.545672,T
-0.257667,0.391423,-1.457098,0.043190,L
-1.246256,0.555996,0.645327,0.528101,O
-0.264390,-0.017289,0.822265,-0.240665,K
-0.152173,-1.257471,2.384522,0.213127,O
0.993600,-0.507413,-0.542908,1.116827,V
1.155864,0.214097,0.806237,-0.435127,J
-0.957207,0.096171,-0.010203,0.231096,P
1.505689,0.306266,-1.963700,-1.159918,B
-0.150452,-1.408673,-1.049916,-0.898006,J
-0.439756,-1.147098,2.310234,-0.338670,A
-0.768618,1.109418,0.205328,1.163284,F
-1.535794,0.392538,-0.604475,1.916038,M
-1.476839,0.594335,-0.741070,-0.702364,Z
-1.001580,-0.842751,0.203514,0.706882,A
0.972379,2.790367,0.269393,-0.336437,Z
-2.158149,0.271301,1.065370,1.607577,J
0.378687,-0.186909,0.159001,-0.784314,O
0.204793,-0.996999,1.324433,-1.906772,G
0.109810,0.406519,1.214449,1.450962,Y
0.044340,1.127153,0.926501,-0.500737,F
-0.017955,0.195253,0.037366,0.428886,M
0.523966,0.233927,0.138488,1.428181,K
-1.876015,-0.327435,0.050830,-1.799239,P
0.219171,-0.359074,-1.309583,-0.218955,P
